timestep,env_id,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
56,1,-2.097123861312866,1.486826777458191,-4.235802173614502,5.582797527313232,2.537198305130005,2.8838043212890625,0.2145969420671463,-2.481563091278076,7.479006290435791,6.22572135925293,6.333286285400391,3.1323463916778564
57,0,-1.861886978149414,3.256199359893799,-7.921424388885498,6.337792873382568,-1.6166212558746338,0.8509043455123901,5.31020450592041,2.9994852542877197,5.782097339630127,4.01863956451416,8.222393035888672,8.974149703979492
57,1,-2.092341423034668,1.4862042665481567,-4.244801998138428,5.567013740539551,2.5444729328155518,2.906160593032837,0.18706806004047394,-2.4707107543945312,7.478855133056641,6.212174415588379,6.3524041175842285,3.1305317878723145
58,0,-1.8647165298461914,3.2392728328704834,-7.997277736663818,6.358098983764648,-1.6743139028549194,0.9631849527359009,5.330820560455322,2.91623592376709,5.761157989501953,3.9878456592559814,8.181835174560547,8.941180229187012
58,1,-2.0534212589263916,1.4921047687530518,-4.230987548828125,5.529397487640381,2.552898645401001,2.906900405883789,0.1813078224658966,-2.456397771835327,7.503260612487793,6.224630832672119,6.355564117431641,3.1608147621154785
59,0,-1.819470763206482,3.175130605697632,-7.951135158538818,6.252376079559326,-1.6121187210083008,0.8059502840042114,5.275219917297363,2.9702587127685547,5.820024013519287,3.847715377807617,8.231548309326172,8.917122840881348
59,1,-2.0185534954071045,1.456767201423645,-4.242537021636963,5.520908832550049,2.5521669387817383,2.742765426635742,0.33688363432884216,-2.4550724029541016,7.4984822273254395,6.1375627517700195,6.370436668395996,3.10455060005188
60,0,-1.8222784996032715,3.235635280609131,-7.8689866065979,6.257542133331299,-1.592844843864441,0.7329463958740234,5.261073589324951,3.0735771656036377,5.824610233306885,3.8799643516540527,8.24889087677002,8.934837341308594
60,1,-2.103421688079834,1.4743167161941528,-4.204643249511719,5.564635276794434,2.45855450630188,2.8644230365753174,0.1786811798810959,-2.474562168121338,7.466663360595703,6.196615219116211,6.31571102142334,3.0968594551086426
61,0,-1.87972092628479,3.230051040649414,-7.882281303405762,6.31410026550293,-1.610934853553772,0.8571263551712036,5.29837703704834,3.059844493865967,5.793415546417236,3.9407434463500977,8.249151229858398,8.950006484985352
61,1,-2.0815000534057617,1.49873685836792,-4.214938163757324,5.545333385467529,2.5292811393737793,2.923140048980713,0.13936471939086914,-2.4495160579681396,7.519237995147705,6.239154815673828,6.353512287139893,3.1361582279205322
62,0,-1.8833122253417969,3.274738311767578,-7.953256607055664,6.347622394561768,-1.6668471097946167,0.9235141277313232,5.307806015014648,2.9759459495544434,5.783413887023926,3.9691262245178223,8.201193809509277,8.926219940185547
